cv	end	hash	start	dataset	estimator	estimator	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results
3	2023-09-30 14:31:31.823126	dc74e50a709e4c62b6bbb8d2a5ed99b28cc3715ebb03cee785019b892a0302bc	2023-09-30 13:19:49.876932	ern	bipartite_adaptations.estimators.brf_sgso	brf_sgso	1.0	0.9751701361088871	0.6632940298350765	0.9510013034719753	0.9662518481978196	0.45057784469312057	0.6068145800316957	0.9510013034719753	0.9895324496165171	0.9751701361088871	0.9510013034719753	0.9510013034719753	1.0	0.036177029447353626	0.5242583874173472	0.5019089520882565	0.8695062398263701	0.9008111493790001	0.028392212736488207	0.5083076188268965	0.8695062398263701	0.9367530220575546	0.5242583874173472	0.8695062398263701	0.8695062398263701	0.5394399875639153	0.3247884819680406	0.7577643594346378	0.5858359776010303	0.9393589287830312	0.9581193252368808	0.24599932458005383	0.5586928191183738	0.9393589287830312	0.9820246751933663	0.7577643594346378	0.9393589287830312	0.9393589287830312	0.7959235868524448	0.03496199379484022	0.5146485037311669	0.5010743180599847	0.8850605896183759	0.9099577512316352	0.018283634441756087	0.5057052121932514	0.8850605896183759	0.9376652043450961	0.5146485037311669	0.8850605896183759	0.8850605896183759	0.5358350271385618	3093.735556125641	14.355408906936646	0.18048275570769712	0.6410113734259926	0.5438724648446434	0.9044325843047006	0.9294652373079404	0.13719576865827102	0.5335002189726351	0.9044325843047006	0.9593888486254605	0.6410113734259926	0.9044325843047006	0.9044325843047006	0.66768178720818	3108.0909650325775
4	2023-09-30 14:31:31.823126	dc74e50a709e4c62b6bbb8d2a5ed99b28cc3715ebb03cee785019b892a0302bc	2023-09-30 13:19:49.876932	ern	bipartite_adaptations.estimators.brf_sgso	brf_sgso	1.0000000000000002	0.9692664555163033	0.6761288851729401	0.9396882314856317	0.9573091029155651	0.47222150600393836	0.6187987912364643	0.9396882314856317	0.9856700696063192	0.9692664555163033	0.9396882314856317	0.9396882314856317	1.0	0.10003794888259072	0.628535608542334	0.5378987805210006	0.9156460187388022	0.9411703099220211	0.12494955967829886	0.5303658897344753	0.9156460187388022	0.971485663955609	0.628535608542334	0.9156460187388022	0.9156460187388022	0.6611783880727238	0.49721120637365657	0.8382701827875095	0.6346283249152214	0.9351860152398028	0.9533371171890964	0.3542005312706622	0.5927202741596855	0.9351860152398028	0.9792085758765611	0.8382701827875095	0.9351860152398028	0.9351860152398028	0.8680516469916222	0.05331799767776701	0.5902892848877574	0.5366718428583306	0.9396422592298881	0.9555189281288808	0.09986311037118012	0.5276130241406938	0.9396422592298881	0.9734410575051303	0.5902892848877574	0.9396422592298881	0.9396422592298881	0.6041114453958705	3484.4354951381683	11.620447397232056	0.29862457762812367	0.7334028956649218	0.586263552718111	0.9254160169893025	0.9472537135555588	0.23957504547448052	0.5615430819470804	0.9254160169893025	0.975347119916085	0.7334028956649218	0.9254160169893025	0.9254160169893025	0.764615017532173	3496.0559425354004
5	2023-09-30 14:31:31.823126	dc74e50a709e4c62b6bbb8d2a5ed99b28cc3715ebb03cee785019b892a0302bc	2023-09-30 13:19:49.876932	ern	bipartite_adaptations.estimators.brf_sgso	brf_sgso	1.0	0.9770789238033214	0.7308714573163091	0.9551272473728771	0.966151126014194	0.552832874252327	0.6601538925769463	0.9551272473728771	0.9856269079922477	0.9770789238033214	0.9551272473728771	0.9551272473728771	1.0	0.1199041249988477	0.6718171741928212	0.5112998950012069	0.8922959438423356	0.9337768854914945	0.11327125326945445	0.5186686471790563	0.8922959438423356	0.9835932779704414	0.6718171741928212	0.8922959438423356	0.8922959438423356	0.6732172496972653	0.4968980823031343	0.8284310171941632	0.658186698475555	0.9440908411773494	0.9577573693343359	0.381938037316715	0.6110405661404876	0.9440908411773494	0.9775295779154292	0.8284310171941632	0.9440908411773494	0.9440908411773494	0.8714351167306754	0.049457367383143616	0.6614128783111337	0.520199917657947	0.9124151907657062	0.9451348354182978	0.11603152783105279	0.5208522944260633	0.9124151907657062	0.9836917116092436	0.6614128783111337	0.9124151907657062	0.9124151907657062	0.6856057582799449	3745.733034849167	11.116933584213257	0.308401103650991	0.7501240956934923	0.584743296738381	0.9181933925098424	0.9457671274129151	0.24760464529308474	0.5648546066597719	0.9181933925098424	0.9805614279429353	0.7501240956934923	0.9181933925098424	0.9181933925098424	0.7723261832139703	3756.84996843338
6	2023-09-30 14:31:31.823126	dc74e50a709e4c62b6bbb8d2a5ed99b28cc3715ebb03cee785019b892a0302bc	2023-09-30 13:19:49.876932	ern	bipartite_adaptations.estimators.brf_sgso	brf_sgso	0.9999999999999999	0.9804065835491902	0.7467033744891527	0.9616068254532527	0.970564399772475	0.5760307138951244	0.6726721670314868	0.9616068254532527	0.98674113470359	0.9804065835491902	0.9616068254532527	0.9616068254532527	1.0	0.029656749197640688	0.5795746045318513	0.5042581616056265	0.900645083499126	0.9361093125547268	0.06186765486393457	0.5120252143912033	0.9006450834991259	0.9770165853586168	0.5795746045318513	0.9006450834991259	0.9006450834991259	0.6630065325807075	0.49188537192422394	0.8185678922778769	0.6638306856854125	0.9501718213058419	0.9616791430557545	0.3844331625921824	0.6159790896093474	0.9501718213058419	0.9781571935273662	0.8185678922778769	0.9501718213058419	0.9501718213058419	0.8618976765223856	0.029959212962065426	0.6004693817983437	0.5181667336223107	0.9193344185205281	0.9467680857732308	0.08500974319071981	0.517982235751826	0.9193344185205281	0.9782563347142311	0.6004693817983437	0.9193344185205281	0.9193344185205281	0.6688483081105405	4290.446766614914	10.350705623626709	0.2607710605609323	0.699071248404864	0.5840444236455196	0.9254084524024839	0.9488942278052407	0.2231504087280585	0.5640021520002754	0.9254084524024839	0.9775868894429915	0.699071248404864	0.9254084524024839	0.9254084524024839	0.7624521045515466	4300.797472238541
7	2023-09-30 14:31:31.823126	dc74e50a709e4c62b6bbb8d2a5ed99b28cc3715ebb03cee785019b892a0302bc	2023-09-30 13:19:49.876932	ern	bipartite_adaptations.estimators.brf_sgso	brf_sgso	1.0	0.9745575221238938	0.662568859573192	0.9498064541612355	0.9654329318863544	0.44966180904318737	0.6065180368478092	0.9498064541612355	0.9893069640696486	0.9745575221238938	0.9498064541612355	0.9498064541612355	1.0	0.03554098770266249	0.5224025834791477	0.4995233097684502	0.8661903900645084	0.8994157606438975	0.02559104792335788	0.5073083282384059	0.8661903900645084	0.9377110735962689	0.5224025834791477	0.8661903900645084	0.8661903900645084	0.543308162620713	0.32047360893455257	0.7781422526224038	0.5766424471571348	0.9322194572816684	0.9547705981487598	0.2428909234929628	0.5530268236478217	0.9322194572816684	0.9835741854648401	0.7781422526224038	0.9322194572816684	0.9322194572816684	0.8102018404475871	0.038266269191801414	0.5218980775619022	0.5023601908827212	0.8721287755471152	0.9014557845700151	0.02639226273678824	0.507952199575495	0.8721287755471152	0.9348720507145137	0.5218980775619022	0.8721287755471152	0.8721287755471152	0.5479801562627385	2843.54599237442	18.021751880645752	0.17800729831860754	0.6502724180507757	0.5380828784627925	0.8992049236730884	0.9270931793963286	0.13424098570816034	0.5301675759431138	0.8992049236730884	0.9606426295305546	0.6502724180507757	0.8992049236730884	0.8992049236730884	0.6767550015341501	2861.567744255066
8	2023-09-30 14:31:31.823126	dc74e50a709e4c62b6bbb8d2a5ed99b28cc3715ebb03cee785019b892a0302bc	2023-09-30 13:19:49.876932	ern	bipartite_adaptations.estimators.brf_sgso	brf_sgso	0.9999999999999999	0.9695198075576261	0.6762807788944724	0.940176303600777	0.9576616201806882	0.47237498490502255	0.6188118811881188	0.940176303600777	0.9857844681823629	0.9695198075576261	0.940176303600777	0.940176303600777	1.0	0.09549030726934805	0.6170068140255254	0.5266003994230213	0.9070990101917937	0.9368542907547952	0.10646294712044438	0.5242173056414858	0.9070990101917937	0.9720624838216466	0.6170068140255254	0.9070990101917937	0.9070990101917937	0.6299997970138101	0.48980200519764255	0.8428482519060703	0.641371785045137	0.9368295233826386	0.9541435900243094	0.3656918905915209	0.5975143945615324	0.9368295233826386	0.9790733372872771	0.8428482519060703	0.9368295233826386	0.9368295233826386	0.8712954298517257	0.05792943827008109	0.6050822999975543	0.5455577067974466	0.9355890386818222	0.9518743491913563	0.11954848323737963	0.5340015393760192	0.9355890386818222	0.9705859443285214	0.6050822999975543	0.9355890386818222	0.9355890386818222	0.6308264693387103	3804.9608283042908	10.364093542098999	0.2926461562334953	0.7299275329657978	0.5839860922340792	0.9219642667872161	0.9454989403895523	0.23607741885598266	0.5608658501015091	0.9219642667872161	0.9755679105544619	0.7299275329657978	0.9219642667872161	0.9219642667872161	0.750647613432768	3815.3249218463898
9	2023-09-30 14:31:31.823126	dc74e50a709e4c62b6bbb8d2a5ed99b28cc3715ebb03cee785019b892a0302bc	2023-09-30 13:19:49.876932	ern	bipartite_adaptations.estimators.brf_sgso	brf_sgso	0.9999999999999999	0.977334228570266	0.7308320342043464	0.9556153194880224	0.9665329097569639	0.5527203032749263	0.6600030520372349	0.9556153194880224	0.9857966313087719	0.977334228570266	0.9556153194880224	0.9556153194880224	1.0	0.0983459698861287	0.6697915534936636	0.5191280592684016	0.9090081358122595	0.943396227503377	0.11880009463655843	0.520780572112178	0.9090081358122595	0.9841175932762183	0.6697915534936636	0.9090081358122595	0.9090081358122595	0.6944597071815061	0.5096465097451263	0.8354725418195139	0.6756966882993622	0.94896160167339	0.9605081317544307	0.40968462386093235	0.6250784118707197	0.94896160167339	0.9775398539669127	0.8354725418195139	0.94896160167339	0.94896160167339	0.8758517375868633	0.0527475624093758	0.6222847489947353	0.5253435020274314	0.9273944840955151	0.9522604423928804	0.1027834217019582	0.5215980158270133	0.9273944840955151	0.9808988250489699	0.6222847489947353	0.9273944840955151	0.9273944840955151	0.6474978927441308	4160.832150697708	10.591890573501587	0.3039962398156275	0.7526320476565888	0.5974123737838819	0.9289848687428248	0.9519521796289039	0.2642423592487454	0.5729294919914488	0.9289848687428248	0.9808287236215655	0.7526320476565888	0.9289848687428248	0.9289848687428248	0.7851557223841847	4171.42404127121
10	2023-09-30 14:31:31.823126	dc74e50a709e4c62b6bbb8d2a5ed99b28cc3715ebb03cee785019b892a0302bc	2023-09-30 13:19:49.876932	ern	bipartite_adaptations.estimators.brf_sgso	brf_sgso	0.9999999999999998	0.9713332795937286	0.693089176360904	0.9438124580321523	0.9593987736959718	0.49732980495541806	0.6311900440757066	0.9438124580321523	0.9852575077854648	0.9713332795937286	0.9438124580321523	0.9438124580321523	1.0	0.036728885665617515	0.6719208637232479	0.5076587057843016	0.8723397841683246	0.9207621150202678	0.114980956985625	0.519224863380474	0.8723397841683246	0.9804705325291275	0.6719208637232479	0.8723397841683246	0.8723397841683246	0.6950622308349811	0.5054784501387276	0.8359907305269441	0.6510581674106227	0.9395662993245645	0.9551506637838503	0.37604922454165357	0.6052209231015071	0.9395662993245645	0.9777495638085038	0.8359907305269441	0.9395662993245645	0.9395662993245645	0.869953371647569	0.033546105780589905	0.6201087824393715	0.5091145875924227	0.8883161512027491	0.9287762830541647	0.09002830917190761	0.5168703243171328	0.8883161512027491	0.977049005955199	0.6201087824393715	0.8883161512027491	0.8883161512027491	0.6315778128997903	3557.672356367111	11.73149037361145	0.27110366790217255	0.753955797125096	0.5793584365974622	0.9059530417464445	0.937956389402059	0.24551509076363928	0.5622228932409905	0.9059530417464445	0.9791100481688156	0.753955797125096	0.9059530417464445	0.9059530417464445	0.7825078012412751	3569.4038467407227
11	2023-09-30 14:31:31.823126	dc74e50a709e4c62b6bbb8d2a5ed99b28cc3715ebb03cee785019b892a0302bc	2023-09-30 13:19:49.876932	ern	bipartite_adaptations.estimators.brf_sgso	brf_sgso	1.0	0.9751253239411253	0.6612553612167669	0.9509025555950547	0.9662816146759036	0.44742345226038377	0.605334180028576	0.9509025555950547	0.9896567219042129	0.9751253239411253	0.9509025555950547	0.9509025555950547	1.0	0.03590946000280059	0.5273023181635479	0.5020959185772579	0.8666726954844155	0.8995638472672468	0.031331778616367906	0.5089889835121744	0.8666726954844155	0.9376111285643278	0.5273023181635479	0.8666726954844155	0.8666726954844155	0.5415980677892964	0.35670547382904166	0.7905260389149754	0.6010518422647478	0.9406920251214599	0.9587285261952736	0.2822315849812431	0.5685434839666266	0.9406920251214599	0.9824344425275426	0.7905260389149754	0.9406920251214599	0.9406920251214599	0.8264441671920157	0.036018619999050906	0.5123313675933726	0.49933039515854083	0.8805389763067463	0.9065744675469438	0.015332843024518785	0.5047662206449203	0.8805389763067463	0.9356300210189028	0.5123313675933726	0.8805389763067463	0.8805389763067463	0.5359284845080969	3354.4079122543335	12.291038036346436	0.19630746691592113	0.6589141785392616	0.5515738804210029	0.9036823603029377	0.9291461867312603	0.15678168179880553	0.5387662337394005	0.9036823603029377	0.9600227855459352	0.6589141785392616	0.9036823603029377	0.9036823603029377	0.6840211174906561	3366.69895029068
12	2023-09-30 14:31:31.823126	dc74e50a709e4c62b6bbb8d2a5ed99b28cc3715ebb03cee785019b892a0302bc	2023-09-30 13:19:49.876932	ern	bipartite_adaptations.estimators.brf_sgso	brf_sgso	1.0	0.9693658932832411	0.6780288106552592	0.9398974052492653	0.9573493342071985	0.47508118142625394	0.6202165156092648	0.9398974052492653	0.9855493509599821	0.9693658932832411	0.9398974052492653	0.9398974052492653	1.0	0.06533987496362675	0.6319560444354797	0.5313959694638308	0.9065115869239581	0.9364228151693342	0.12014812599048395	0.5273492060192884	0.9065115869239581	0.9722188193441372	0.6319560444354797	0.9065115869239581	0.9065115869239581	0.6523986044618472	0.5089866995094338	0.8323863030817849	0.6207408517819868	0.9300761990138952	0.9506282744942137	0.3326199732403863	0.5832134519177321	0.9300761990138952	0.9794471290985378	0.8323863030817849	0.9300761990138952	0.9300761990138952	0.8741012579132724	0.037300168558051044	0.601831605876847	0.5273898275247169	0.9162921843334214	0.9419042093860005	0.09791321886009975	0.523536401947594	0.9162921843334214	0.9716708721690441	0.601831605876847	0.9162921843334214	0.9162921843334214	0.611764560103857	3565.255771636963	11.15521788597107	0.2871632872365303	0.7321711737586323	0.5760684106229088	0.9182938929689266	0.943525544831774	0.22638404961543512	0.5552813289685102	0.9182938929689266	0.9758329742213375	0.7321711737586323	0.9182938929689266	0.9182938929689266	0.7632499311875598	3576.410989522934
13	2023-09-30 14:31:31.823126	dc74e50a709e4c62b6bbb8d2a5ed99b28cc3715ebb03cee785019b892a0302bc	2023-09-30 13:19:49.876932	ern	bipartite_adaptations.estimators.brf_sgso	brf_sgso	1.0	0.9779029418648431	0.7359372932550632	0.9567408735494796	0.9671864962807184	0.5602871672309664	0.6642183392608628	0.9567408735494796	0.9857921161928397	0.9779029418648431	0.9567408735494796	0.9567408735494796	1.0	0.1510300675534201	0.6793830927852541	0.5214479436015009	0.9060122771462977	0.9412670527191276	0.12711969494808406	0.5225208192600389	0.9060122771462977	0.9834215834382397	0.6793830927852541	0.9060122771462977	0.9060122771462977	0.683369883982953	0.5172263666783099	0.8275198368636232	0.6606893799207293	0.9454654116240849	0.9585904860841553	0.38487024027586064	0.613065748374561	0.9454654116240848	0.9775858236036764	0.8275198368636232	0.9454654116240848	0.9454654116240848	0.8698590797194449	0.03167191688103692	0.626364054206328	0.5169248686004996	0.9229006960965724	0.9513470992342731	0.0938777113511177	0.5174357825567503	0.9229006960965724	0.9840033156253641	0.626364054206328	0.9229006960965724	0.9229006960965724	0.6709610486743305	4061.8969955444336	11.517816543579102	0.334128217115865	0.7534514648244386	0.5910686617611152	0.9257388443851913	0.9499287694016414	0.2559949676119724	0.5677932838172999	0.9257388443851913	0.9805037035209581	0.7534514648244386	0.9257388443851913	0.9257388443851913	0.7766144818511989	4073.4148120880127
14	2023-09-30 14:31:31.823126	dc74e50a709e4c62b6bbb8d2a5ed99b28cc3715ebb03cee785019b892a0302bc	2023-09-30 13:19:49.876932	ern	bipartite_adaptations.estimators.brf_sgso	brf_sgso	1.0	0.9800608858692366	0.7452677728399113	0.9609353398901923	0.9700916062053985	0.5739286989801662	0.6715376951179011	0.9609353398901923	0.9865978764883988	0.9800608858692366	0.9609353398901923	0.9609353398901923	1.0	0.030411560238209005	0.5970742787387392	0.5095495129262575	0.9041417977934528	0.9382754360932295	0.07590898329075949	0.5148395996836217	0.9041417977934527	0.9778717557019735	0.5970742787387392	0.9041417977934527	0.9041417977934527	0.6642254544854683	0.5160818241835115	0.8274551167952183	0.6708748652621264	0.9528380139826994	0.9635952817229031	0.39819741738539693	0.6210556615851875	0.9528380139826994	0.9791580302250683	0.8274551167952183	0.9528380139826994	0.9528380139826994	0.8718644933746456	0.02895352636189045	0.5784224446010295	0.5138542946234527	0.9200578766503889	0.9465808647922347	0.06867569000609716	0.5150350783561	0.9200578766503889	0.9766444657431557	0.5784224446010295	0.9200578766503889	0.9200578766503889	0.68693585947794	3826.142344713211	10.903672456741333	0.27324669221086023	0.7122646977669788	0.5902121890941919	0.9284899058880761	0.9509353589080662	0.2370532003380782	0.5679476306344047	0.928489905888076	0.9785148929635209	0.7122646977669788	0.928489905888076	0.928489905888076	0.768044973930057	3837.0460171699524
15	2023-09-30 14:31:31.823126	dc74e50a709e4c62b6bbb8d2a5ed99b28cc3715ebb03cee785019b892a0302bc	2023-09-30 13:19:49.876932	ern	bipartite_adaptations.estimators.brf_sgso	brf_sgso	1.0	0.9746156310057655	0.6618490358544585	0.9499150768258482	0.9655468541165454	0.44852348080287857	0.6059664387818521	0.9499150768258482	0.9893853581091451	0.9746156310057655	0.9499150768258482	0.9499150768258482	1.0	0.03655665219740829	0.5253522076826134	0.5009784793582929	0.8649846265147405	0.8982980045395409	0.029083884694465694	0.5083412099600016	0.8649846265147405	0.9368398230280612	0.5253522076826134	0.8649846265147405	0.8649846265147405	0.5439032927865157	0.3416678556530485	0.7715939685194204	0.5786096824469013	0.9334044318047162	0.9551681699005335	0.2427840106051384	0.5542575338904306	0.9334044318047162	0.9829592991113918	0.7715939685194204	0.9334044318047162	0.9334044318047162	0.816059172681029	0.03423199637707083	0.5093474414121506	0.4963750241826272	0.8773738469886054	0.9055783761878003	0.011254562329605047	0.5033876963664708	0.8773738469886055	0.9371713181862161	0.5093474414121506	0.8773738469886055	0.8773738469886055	0.5257126569895413	3062.795259952545	14.484877586364746	0.1891122539252284	0.6484730881010169	0.5397940809025971	0.8991945291597283	0.9267330872200372	0.13593394764980204	0.5312993719252161	0.8991945291597283	0.9598995610697265	0.6484730881010169	0.8991945291597283	0.8991945291597283	0.6799812327337724	3077.28013753891
0	2023-09-30 16:12:48.472755	e76f4d5c5f1235b948ff78b6d939d7df1f7c2d486ce8814ea327e8b33b2f2406	2023-09-30 14:31:31.850624	srn	bipartite_adaptations.estimators.brf_sgso	brf_sgso	1.0	0.9560336432049579	0.6050765537374954	0.9133786848072563	0.9436039065645198	0.36601399979619564	0.5734409895207009	0.9133786848072563	0.9872768897973208	0.9560336432049579	0.9133786848072563	0.9133786848072563	1.0	0.029730088228332043	0.5244380904286633	0.46464366401574614	0.7741821396993811	0.8501887468016318	0.01915081752694832	0.5037518665075433	0.7741821396993811	0.9502136821856967	0.5244380904286633	0.7741821396993811	0.7741821396993811	0.5317055424475169	0.098090952652564	0.6682037419833572	0.5676962189646779	0.9420426065162907	0.9580062051325643	0.17933213031802064	0.5477991936820015	0.9420426065162907	0.9771645141184545	0.6682037419833572	0.9420426065162907	0.9420426065162907	0.7050106516622823	0.026923019694718244	0.5140579276403299	0.4939323481793654	0.8805202661826981	0.9137672285027634	0.014710380760513205	0.503848278844075	0.8805202661826981	0.9514047711835674	0.5140579276403299	0.8805202661826981	0.8805202661826981	0.5278143797478644	6056.297867774963	18.783341884613037	0.06391052044044802	0.5963209162060102	0.516169941490212	0.858112373107836	0.9040974759670981	0.09924147392248447	0.5257755300947724	0.858112373107836	0.9636890981520756	0.5963209162060102	0.858112373107836	0.858112373107836	0.6183580970548996	6075.081209659576
1	2023-09-30 16:12:48.472755	e76f4d5c5f1235b948ff78b6d939d7df1f7c2d486ce8814ea327e8b33b2f2406	2023-09-30 14:31:31.850624	srn	bipartite_adaptations.estimators.brf_sgso	brf_sgso	1.0	0.9463165662280162	0.6035917390019393	0.8946606334841629	0.93044224932349	0.3683668131271758	0.5760077707625061	0.8946606334841629	0.9839867791551933	0.9463165662280162	0.8946606334841629	0.8946606334841629	1.0	0.02173349783934503	0.5401576301683865	0.45037937974791875	0.760858189429618	0.8512370728995883	0.022927686913603126	0.5032725961729064	0.760858189429618	0.9724011800810246	0.5401576301683865	0.760858189429618	0.760858189429618	0.5554431028214686	0.11534952865437065	0.6893399149148919	0.5760842929464037	0.9302889576883385	0.9492838451568588	0.203148690526767	0.5544911389673047	0.9302889576883385	0.9728786299561563	0.6893399149148919	0.9302889576883385	0.9302889576883385	0.714181145441495	0.015400898440344965	0.5058581546053275	0.4810734885777642	0.87468671679198	0.919499158061692	0.004473173690048802	0.5008539072544769	0.87468671679198	0.9707436148789454	0.5058581546053275	0.87468671679198	0.87468671679198	0.5128943925315346	4832.139757156372	25.38166570663452	0.06854151324685784	0.6147487725416392	0.5132318363471613	0.8455735735589782	0.9002604590282235	0.11303818872018506	0.5288818675701056	0.8455735735589782	0.9726399050185904	0.6147487725416392	0.8455735735589782	0.8455735735589782	0.6348121241314818	4857.521422863007
2	2023-09-30 16:12:48.472755	e76f4d5c5f1235b948ff78b6d939d7df1f7c2d486ce8814ea327e8b33b2f2406	2023-09-30 14:31:31.850624	srn	bipartite_adaptations.estimators.brf_sgso	brf_sgso	0.9999999999999999	0.9422011572079281	0.5990596197405819	0.8866968325791855	0.9251741233912733	0.3630962115366512	0.5745355686452197	0.8866968325791855	0.9831097679739701	0.9422011572079281	0.8866968325791855	0.8866968325791855	1.0	0.01905246080654461	0.5737059019358951	0.43736301239885794	0.7252223966509682	0.830245057362452	0.035855044818062204	0.5043605200029415	0.7252223966509681	0.9789515325283487	0.5737059019358951	0.7252223966509681	0.7252223966509681	0.5876449425059158	0.12197389773837877	0.6831264795238688	0.5701679211380861	0.9234004127966976	0.9446424156675928	0.1933688807009544	0.5510460367620761	0.9234004127966976	0.9710496858442483	0.6831264795238688	0.9234004127966976	0.9234004127966976	0.7078980545431893	0.01247096838592456	0.5170719942136306	0.47990237315359846	0.8731986215538847	0.9214795173991147	0.011417325501733938	0.5019089058955465	0.8731986215538847	0.9771139978254073	0.5170719942136306	0.8731986215538847	0.8731986215538847	0.517118971722689	5554.728470087051	19.630533456802368	0.07051317927246169	0.628416190729882	0.503765466768472	0.8243114047238329	0.8874437365150224	0.1146119627595083	0.5277032783825089	0.8243114047238329	0.9750006091862985	0.628416190729882	0.8243114047238329	0.8243114047238329	0.6477714985245526	5574.359003543854
3	2023-09-30 16:12:48.472755	e76f4d5c5f1235b948ff78b6d939d7df1f7c2d486ce8814ea327e8b33b2f2406	2023-09-30 14:31:31.850624	srn	bipartite_adaptations.estimators.brf_sgso	brf_sgso	1.0	0.9471954579757454	0.5999630664806137	0.8962723550958844	0.9319846036186051	0.3620708594745653	0.5732874769536236	0.8962723550958845	0.984796125229272	0.9471954579757454	0.8962723550958845	0.8962723550958845	1.0	0.027878629450107287	0.5680058851469549	0.47694720155656534	0.8137624280481424	0.8815208221613808	0.04718894153071587	0.5081860422740525	0.8137624280481424	0.9676731464339491	0.5680058851469549	0.8137624280481424	0.8137624280481424	0.5750287692551274	0.12519249691770376	0.6959799835752658	0.5748651406053955	0.9306501547987616	0.9501762881853114	0.2045335139593998	0.5533650906197185	0.9306501547987616	0.9744671000656762	0.6959799835752658	0.9306501547987616	0.9306501547987616	0.7223264260215381	0.019157727620155773	0.5179824561403509	0.49810730825711946	0.9117324561403509	0.9374613606027622	0.018158155235365358	0.5045838927532786	0.9117324561403509	0.9657442526816716	0.5179824561403509	0.9117324561403509	0.9117324561403509	0.5179525518341309	5869.311169862747	16.80202031135559	0.07653556318390553	0.6319929343611104	0.5259061710809805	0.872206291423452	0.9158485551733462	0.12586122774505784	0.5307755664468855	0.872206291423452	0.9710701232498127	0.6319929343611104	0.872206291423452	0.872206291423452	0.6486775976383328	5886.113190174103
4	2023-09-30 16:12:48.472755	e76f4d5c5f1235b948ff78b6d939d7df1f7c2d486ce8814ea327e8b33b2f2406	2023-09-30 14:31:31.850624	srn	bipartite_adaptations.estimators.brf_sgso	brf_sgso	1.0	0.9550500672280802	0.6015871194851257	0.911428920030677	0.9425481347570251	0.3607725438604574	0.5715068724175731	0.911428920030677	0.987333118169494	0.9550500672280802	0.911428920030677	0.911428920030677	1.0	0.0275603709264824	0.5128873337066568	0.4628262020484118	0.7784874034432271	0.8535488034916995	0.010026865043105893	0.5019503262831769	0.7784874034432271	0.9510333495395482	0.5128873337066568	0.7784874034432271	0.7784874034432271	0.515743573230908	0.12113074313725707	0.6832873327344702	0.5852139278151542	0.9489534275248561	0.9617688143297494	0.20978330065139422	0.5600273796552399	0.9489534275248561	0.9773597841054288	0.6832873327344702	0.9489534275248561	0.9489534275248561	0.7091088920255599	0.03063499660229273	0.5200832411358727	0.5041424877158779	0.8987495263357332	0.9216797119118084	0.024459400731570727	0.5074472825389591	0.8987495263357332	0.9470314303236459	0.5200832411358727	0.8987495263357332	0.8987495263357332	0.5346296823138929	4870.955184936523	19.908223628997803	0.07434555703186974	0.5980873332205635	0.524020064931783	0.8637204154840417	0.9076588089107245	0.10990508284725006	0.5309888529692084	0.8637204154840417	0.9641965668224886	0.5980873332205635	0.8637204154840417	0.8637204154840417	0.6124262326282339	4890.863408565521
5	2023-09-30 16:12:48.472755	e76f4d5c5f1235b948ff78b6d939d7df1f7c2d486ce8814ea327e8b33b2f2406	2023-09-30 14:31:31.850624	srn	bipartite_adaptations.estimators.brf_sgso	brf_sgso	1.0	0.9463752983293556	0.6014315049753596	0.8947291361639824	0.9307217964856448	0.36485642013321246	0.5745562130177515	0.8947291361639824	0.9843028061025584	0.9463752983293556	0.8947291361639824	0.8947291361639824	0.9999999999999998	0.023009945550006128	0.5581928672832135	0.4536913551525118	0.7644059820121314	0.8534785855656829	0.03337047273932832	0.5047840418544194	0.7644059820121314	0.9730776211221741	0.5581928672832135	0.7644059820121314	0.7644059820121314	0.5665454738462354	0.14453385748321831	0.6946188102998466	0.5884977748747338	0.934350355526826	0.9508450733145823	0.2221488847160542	0.5633933160219118	0.9343503555268261	0.9715064848798728	0.6946188102998466	0.9343503555268261	0.9343503555268261	0.7285113273703456	0.018437397904527055	0.5419459006080939	0.49412166178639844	0.889010989010989	0.9277421383763008	0.03366077985660926	0.5067530323829575	0.889010989010989	0.9721498353698045	0.5419459006080939	0.889010989010989	0.889010989010989	0.556329209477878	4786.209411382675	35.189905405044556	0.08377190151661222	0.6264058387915301	0.5210945650136227	0.8493781687694787	0.9021618294401326	0.12775967872769126	0.5340886789381656	0.8493781687694788	0.9722920530010235	0.6264058387915301	0.8493781687694788	0.8493781687694788	0.6475284006082905	4821.39931678772
